"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","교내 WEE클래스 설치여부"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005861","상하중학교","03","공립","N","","238","Y","11","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005863","서천중학교","03","공립","N","","583","Y","87","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005865","선유중학교","03","공립","N","","253","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005868","성서중학교","03","공립","N","","429","Y","1","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090005875","예당중학교","03","공립","N","","486","Y","2","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005876","신현중학교","03","공립","N","","417","Y","157","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005877","한가람중학교","03","공립","N","","646","Y","10","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005878","광교중학교","03","공립","N","","294","Y","2","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005881","이의중학교","03","공립","N","","416","Y","4","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005884","푸른솔중학교","03","공립","N","","538","Y","6","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005887","청옥중학교","03","공립","N","","599","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005889","초월중학교","03","공립","N","","302","Y","284","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005911","운양중학교","03","공립","N","","300","Y","10","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006027","고진중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006035","신봉중학교","03","공립","N","","530","Y","58","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006036","한숲중학교","03","공립","N","","312","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006045","하늘빛중학교","03","공립","N","","505","Y","14","Y","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006056","율정중학교","03","공립","N","","0","N","30","Y","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006060","옥빛중학교","03","공립","N","","911","Y","13","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006089","원흥중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006105","위례중앙중학교","03","공립","N","","281","Y","20","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006106","위례한빛중학교","03","공립","N","","650","Y","40","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006119","배곧중학교","03","공립","N","","528","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006148","시흥가온중학교","03","공립","N","","672","Y","4","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006155","하길중학교","03","공립","N","","348","Y","4","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006158","산내중학교","03","공립","N","","450","Y","8","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006159","산들중학교","03","공립","N","","0","N","101","Y","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006160","운정중학교","03","공립","N","","393","Y","50","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006422","낙원중학교","03","공립","N","","406","Y","6","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090006423","덕장중학교","03","공립","N","","638","Y","13","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006424","동패중학교","03","공립","N","","525","Y","21","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006430","부곡중앙중학교","03","공립","N","","470","Y","40","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006438","신백현중학교","03","공립","N","","417","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006442","양도중학교","03","공립","N","","266","Y","35","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090006448","이천사동중학교","03","공립","N","","204","Y","4","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006450","일산양일중학교","03","공립","N","","629","Y","7","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006451","주곡중학교","03","공립","N","","414","Y","34","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006457","해솔중학교","03","공립","N","","385","Y","12","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006560","송양중학교","03","공립","N","","419","Y","43","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090006576","경기체육중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090006652","화성반월중학교","03","공립","N","","616","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006779","은여울중학교","03","공립","N","","411","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006780","신원중학교","03","공립","N","","418","Y","5","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090006781","수원다산중학교","03","공립","N","","247","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006782","능실중학교","03","공립","N","","275","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006783","김포한가람중학교","03","공립","N","","473","Y","13","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090006784","어정중학교","03","공립","N","","500","Y","20","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006800","천마중학교","03","공립","N","","381","Y","3","Y","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006805","옥정중학교","03","공립","N","","3342","Y","0","N","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006912","미사강변중학교","03","공립","N","","624","Y","60","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090006934","한백중학교","03","공립","N","","253","Y","39","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006939","청계중학교","03","공립","N","","520","Y","23","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090006944","방교중학교","03","공립","N","","463","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006953","도래울중학교","03","공립","N","","352","Y","33","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006966","한별중학교","03","공립","N","","590","Y","6","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007035","위례중학교","03","공립","N","","443","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007036","은가람중학교","03","공립","N","","390","Y","2","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007037","미사중학교","03","공립","N","","165","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007065","조남중학교","03","공립","N","","452","Y","2","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007115","옥길중학교","03","공립","N","","504","Y","18","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090007124","박달중학교","03","공립","N","","540","Y","46","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090007127","다원중학교","03","공립","N","","463","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090007157","갈매중학교","03","공립","N","","650","Y","23","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007158","윤슬중학교","03","공립","N","","668","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007189","송린중학교","03","공립","N","","407","Y","32","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007219","청림중학교","03","공립","N","","466","Y","48","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007237","용이중학교","03","공립","N","","550","Y","10","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007238","남양주다산중학교","03","공립","N","","631","Y","39","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007242","동탄목동중학교","03","공립","N","","1865","Y","84","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090007253","매양중학교","03","공립","N","","666","Y","313","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090007254","창성중학교","03","공립","N","","250","Y","35","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090007256","이산중학교","03","공립","N","","564","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090007311","도당중학교","03","공립","N","","253","Y","2","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007319","다산한강중학교","03","공립","N","","959","Y","8","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007324","배곧해솔중학교","03","공립","N","","951","Y","246","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007330","신백중학교","03","공립","N","","900","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","","S090007332","서연중학교","03","공립","N","","779","Y","0","N","Y"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090007339","빛가온중학교","03","공립","N","","529","Y","2","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007376","향동중학교","03","공립","N","","788","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007377","감일중학교","03","공립","N","","736","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","","S090007395","수현중학교","03","공립","N","","456","Y","12","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090007406","태전중학교","03","공립","N","","0","N","176","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007440","지축중학교","03","공립","N","","670","Y","48","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090007442","안산해솔중학교","03","공립","N","","628","Y","17","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007518","다산새봄중학교","03","공립","N","","484","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007519","감일백제중학교","03","공립","N","","0","N","114","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007521","화성세정중학교","03","공립","N","","600","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","","S090007522","치동중학교","03","공립","N","","0","N","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007572","민세중학교","03","공립","N","","668","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007577","심학중학교","03","공립","N","","0","N","120","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007580","나래중학교","03","공립","N","","315","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007582","범박중학교","03","공립","N","","612","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090007608","광교호수중학교","03","공립","N","","510","Y","70","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007613","향산중학교","03","공립","N","","474","Y","32","Y","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007626","덕은한강중학교","03","공립","N","","0","N","58","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007627","모담중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007628","동삭중학교","03","공립","N","","0","N","112","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090007630","규장중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007654","하랑중학교","03","공립","N","","328","Y","9","Y","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090007669","판교대장중학교","03","공립","N","","649","Y","4","Y","N"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090007679","과천율목중학교","03","공립","N","","205","Y","7","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090007866","가수중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007867","옥길새길중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090007875","내손중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007878","화성상신중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090007879","화담중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007883","해창중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007904","다율중학교","03","공립","N","","0","N","35","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090007913","훈민중학교","03","공립","N","","533","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007917","화성신동중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090007921","청연중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007925","소사벌중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007928","시화나래중학교","03","공립","N","","0","N","140","Y","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007930","배다리중학교","03","공립","N","","0","N","20","Y","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007941","배곧라라중학교","03","공립","N","","0","N","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090008022","처인중학교","03","공립","N","","0","N","0","N","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090008023","도현중학교","03","공립","N","","0","N","0","N","N"
